gene_id,count,frequency,compartment
group_555,29,0.03456495828367104,Cloud
group_552,29,0.03456495828367104,Cloud
group_507,29,0.03456495828367104,Cloud
group_306,29,0.03456495828367104,Cloud
group_288,29,0.03456495828367104,Cloud
group_285,29,0.03456495828367104,Cloud
group_282,29,0.03456495828367104,Cloud
group_272,29,0.03456495828367104,Cloud
group_75,29,0.03456495828367104,Cloud
group_58,29,0.03456495828367104,Cloud
group_3539,28,0.033373063170441,Cloud
group_3538,28,0.033373063170441,Cloud
group_3537,28,0.033373063170441,Cloud
group_3535,28,0.033373063170441,Cloud
group_3446,28,0.033373063170441,Cloud
group_3433,28,0.033373063170441,Cloud
group_3398,28,0.033373063170441,Cloud
group_3300,28,0.033373063170441,Cloud
group_3272,28,0.033373063170441,Cloud
smc_3~~~smc_4,28,0.033373063170441,Cloud
group_2755,28,0.033373063170441,Cloud
group_2713,28,0.033373063170441,Cloud
group_2555,28,0.033373063170441,Cloud
xerC_1~~~xerC_4,28,0.033373063170441,Cloud
group_2014,28,0.033373063170441,Cloud
group_1998,28,0.033373063170441,Cloud
group_1983,28,0.033373063170441,Cloud
group_1973,28,0.033373063170441,Cloud
group_1972,28,0.033373063170441,Cloud
group_1708,28,0.033373063170441,Cloud
group_1632,28,0.033373063170441,Cloud
group_1626,28,0.033373063170441,Cloud
group_1518,28,0.033373063170441,Cloud
group_1255,28,0.033373063170441,Cloud
group_1037,28,0.033373063170441,Cloud
ybhF~~~btuD_6,28,0.033373063170441,Cloud
group_984,28,0.033373063170441,Cloud
group_776,28,0.033373063170441,Cloud
group_679,28,0.033373063170441,Cloud
group_556,28,0.033373063170441,Cloud
group_477,28,0.033373063170441,Cloud
group_101,28,0.033373063170441,Cloud
group_96,28,0.033373063170441,Cloud
group_95,28,0.033373063170441,Cloud
group_94,28,0.033373063170441,Cloud
group_93,28,0.033373063170441,Cloud
group_87,28,0.033373063170441,Cloud
group_86,28,0.033373063170441,Cloud
group_84,28,0.033373063170441,Cloud
group_79,28,0.033373063170441,Cloud
group_78,28,0.033373063170441,Cloud
group_77,28,0.033373063170441,Cloud
group_73,28,0.033373063170441,Cloud
group_72,28,0.033373063170441,Cloud
ssb_2~~~ssb2,28,0.033373063170441,Cloud
smc_6,28,0.033373063170441,Cloud
group_52,28,0.033373063170441,Cloud
group_48,28,0.033373063170441,Cloud
group_28,28,0.033373063170441,Cloud
group_3396,27,0.03218116805721097,Cloud
group_3156,27,0.03218116805721097,Cloud
group_3134,27,0.03218116805721097,Cloud
group_3058,27,0.03218116805721097,Cloud
group_2802,27,0.03218116805721097,Cloud
group_2775,27,0.03218116805721097,Cloud
group_2655,27,0.03218116805721097,Cloud
group_2218,27,0.03218116805721097,Cloud
group_1865,27,0.03218116805721097,Cloud
group_1421,27,0.03218116805721097,Cloud
group_1178,27,0.03218116805721097,Cloud
group_1130,27,0.03218116805721097,Cloud
group_1016,27,0.03218116805721097,Cloud
hsdM,27,0.03218116805721097,Cloud
group_364,27,0.03218116805721097,Cloud
group_4476,26,0.03098927294398093,Cloud
group_4473,26,0.03098927294398093,Cloud
group_3364,26,0.03098927294398093,Cloud
group_3343,26,0.03098927294398093,Cloud
group_3271,26,0.03098927294398093,Cloud
group_3184,26,0.03098927294398093,Cloud
group_3147,26,0.03098927294398093,Cloud
group_3109,26,0.03098927294398093,Cloud
group_3089,26,0.03098927294398093,Cloud
group_3086,26,0.03098927294398093,Cloud
group_2993,26,0.03098927294398093,Cloud
group_2504,26,0.03098927294398093,Cloud
group_2188,26,0.03098927294398093,Cloud
group_1941,26,0.03098927294398093,Cloud
group_1811,26,0.03098927294398093,Cloud
group_1609,26,0.03098927294398093,Cloud
group_1532,26,0.03098927294398093,Cloud
group_1515,26,0.03098927294398093,Cloud
asd_1,26,0.03098927294398093,Cloud
desR,26,0.03098927294398093,Cloud
desK,26,0.03098927294398093,Cloud
group_891,26,0.03098927294398093,Cloud
group_860,26,0.03098927294398093,Cloud
group_810,26,0.03098927294398093,Cloud
group_787,26,0.03098927294398093,Cloud
group_732,26,0.03098927294398093,Cloud
group_501,26,0.03098927294398093,Cloud
group_335,26,0.03098927294398093,Cloud
group_298,26,0.03098927294398093,Cloud
xerC_2~~~IntTn~~~xerC_3,26,0.03098927294398093,Cloud
group_3135,25,0.029797377830750895,Cloud
group_1775,25,0.029797377830750895,Cloud
group_1300,25,0.029797377830750895,Cloud
group_1136,25,0.029797377830750895,Cloud
group_956,25,0.029797377830750895,Cloud
group_882,25,0.029797377830750895,Cloud
group_839,25,0.029797377830750895,Cloud
rplR_1,25,0.029797377830750895,Cloud
group_536,25,0.029797377830750895,Cloud
group_4447,24,0.028605482717520857,Cloud
group_3219,24,0.028605482717520857,Cloud
group_3093,24,0.028605482717520857,Cloud
group_2973,24,0.028605482717520857,Cloud
group_2893,24,0.028605482717520857,Cloud
group_2685,24,0.028605482717520857,Cloud
group_2547,24,0.028605482717520857,Cloud
group_1921,24,0.028605482717520857,Cloud
group_1884,24,0.028605482717520857,Cloud
group_1605,24,0.028605482717520857,Cloud
group_1425,24,0.028605482717520857,Cloud
group_1416,24,0.028605482717520857,Cloud
group_1411,24,0.028605482717520857,Cloud
group_1327,24,0.028605482717520857,Cloud
group_1181,24,0.028605482717520857,Cloud
group_576,24,0.028605482717520857,Cloud
group_376,24,0.028605482717520857,Cloud
group_284,24,0.028605482717520857,Cloud
group_88,24,0.028605482717520857,Cloud
group_50,24,0.028605482717520857,Cloud
group_6,24,0.028605482717520857,Cloud
group_4141,23,0.027413587604290822,Cloud
group_3892,23,0.027413587604290822,Cloud
group_3443,23,0.027413587604290822,Cloud
group_3175,23,0.027413587604290822,Cloud
group_2452,23,0.027413587604290822,Cloud
group_2172,23,0.027413587604290822,Cloud
group_2022,23,0.027413587604290822,Cloud
group_1889,23,0.027413587604290822,Cloud
group_1820,23,0.027413587604290822,Cloud
group_1740,23,0.027413587604290822,Cloud
group_1725,23,0.027413587604290822,Cloud
group_680,23,0.027413587604290822,Cloud
ftsH_2,23,0.027413587604290822,Cloud
group_167,23,0.027413587604290822,Cloud
group_137,23,0.027413587604290822,Cloud
group_4469,22,0.026221692491060787,Cloud
group_4290,22,0.026221692491060787,Cloud
group_4289,22,0.026221692491060787,Cloud
mntH_1~~~mntH_2,22,0.026221692491060787,Cloud
rppH_2~~~rppH_3,22,0.026221692491060787,Cloud
group_3402,22,0.026221692491060787,Cloud
group_3297,22,0.026221692491060787,Cloud
group_3177,22,0.026221692491060787,Cloud
group_3167,22,0.026221692491060787,Cloud
group_3114,22,0.026221692491060787,Cloud
group_3081,22,0.026221692491060787,Cloud
group_3007,22,0.026221692491060787,Cloud
group_2965,22,0.026221692491060787,Cloud
group_2746,22,0.026221692491060787,Cloud
group_2493,22,0.026221692491060787,Cloud
group_2238,22,0.026221692491060787,Cloud
group_2193,22,0.026221692491060787,Cloud
group_2122,22,0.026221692491060787,Cloud
group_2120,22,0.026221692491060787,Cloud
group_2008,22,0.026221692491060787,Cloud
group_1472,22,0.026221692491060787,Cloud
group_1357,22,0.026221692491060787,Cloud
group_1346,22,0.026221692491060787,Cloud
group_1269,22,0.026221692491060787,Cloud
group_1147,22,0.026221692491060787,Cloud
group_1143,22,0.026221692491060787,Cloud
group_1140,22,0.026221692491060787,Cloud
group_1111,22,0.026221692491060787,Cloud
group_1100,22,0.026221692491060787,Cloud
coaBC_2~~~coaBC_1,22,0.026221692491060787,Cloud
group_989,22,0.026221692491060787,Cloud
group_866,22,0.026221692491060787,Cloud
group_763,22,0.026221692491060787,Cloud
group_618,22,0.026221692491060787,Cloud
group_560,22,0.026221692491060787,Cloud
group_496,22,0.026221692491060787,Cloud
group_459,22,0.026221692491060787,Cloud
group_428,22,0.026221692491060787,Cloud
thiK,22,0.026221692491060787,Cloud
group_363,22,0.026221692491060787,Cloud
group_314,22,0.026221692491060787,Cloud
group_304,22,0.026221692491060787,Cloud
group_275,22,0.026221692491060787,Cloud
group_214,22,0.026221692491060787,Cloud
group_206,22,0.026221692491060787,Cloud
group_205,22,0.026221692491060787,Cloud
group_176,22,0.026221692491060787,Cloud
group_164,22,0.026221692491060787,Cloud
group_162,22,0.026221692491060787,Cloud
group_161,22,0.026221692491060787,Cloud
group_43,22,0.026221692491060787,Cloud
group_4498,21,0.025029797377830752,Cloud
group_4387,21,0.025029797377830752,Cloud
group_3619,21,0.025029797377830752,Cloud
group_3397,21,0.025029797377830752,Cloud
group_3293,21,0.025029797377830752,Cloud
group_3126,21,0.025029797377830752,Cloud
group_3059,21,0.025029797377830752,Cloud
group_3050,21,0.025029797377830752,Cloud
group_3001,21,0.025029797377830752,Cloud
group_2731,21,0.025029797377830752,Cloud
group_2672,21,0.025029797377830752,Cloud
group_1953,21,0.025029797377830752,Cloud
group_1033,21,0.025029797377830752,Cloud
group_1017,21,0.025029797377830752,Cloud
group_711,21,0.025029797377830752,Cloud
xerC_3,21,0.025029797377830752,Cloud
group_4434,20,0.023837902264600714,Cloud
group_3340,20,0.023837902264600714,Cloud
group_3176,20,0.023837902264600714,Cloud
group_3073,20,0.023837902264600714,Cloud
mutL,20,0.023837902264600714,Cloud
group_2938,20,0.023837902264600714,Cloud
nth_2~~~nth_1,20,0.023837902264600714,Cloud
group_2924,20,0.023837902264600714,Cloud
group_2906,20,0.023837902264600714,Cloud
group_2811,20,0.023837902264600714,Cloud
group_2529,20,0.023837902264600714,Cloud
group_2528,20,0.023837902264600714,Cloud
group_1920,20,0.023837902264600714,Cloud
group_1804,20,0.023837902264600714,Cloud
group_1600,20,0.023837902264600714,Cloud
group_1582,20,0.023837902264600714,Cloud
group_1501,20,0.023837902264600714,Cloud
group_1285,20,0.023837902264600714,Cloud
group_1128,20,0.023837902264600714,Cloud
group_909,20,0.023837902264600714,Cloud
group_669,20,0.023837902264600714,Cloud
group_638,20,0.023837902264600714,Cloud
rep_1,20,0.023837902264600714,Cloud
xerC_1,20,0.023837902264600714,Cloud
group_426,20,0.023837902264600714,Cloud
group_220,20,0.023837902264600714,Cloud
group_207,20,0.023837902264600714,Cloud
group_165,20,0.023837902264600714,Cloud
group_125,20,0.023837902264600714,Cloud
rhlE_2,20,0.023837902264600714,Cloud
group_62,20,0.023837902264600714,Cloud
group_15,20,0.023837902264600714,Cloud
group_14,20,0.023837902264600714,Cloud
group_4435,19,0.02264600715137068,Cloud
group_4397,19,0.02264600715137068,Cloud
group_3449,19,0.02264600715137068,Cloud
group_3386,19,0.02264600715137068,Cloud
group_3161,19,0.02264600715137068,Cloud
group_2292,19,0.02264600715137068,Cloud
group_1913,19,0.02264600715137068,Cloud
group_1669,19,0.02264600715137068,Cloud
group_1562,19,0.02264600715137068,Cloud
irtB_3~~~irtB,19,0.02264600715137068,Cloud
group_1476,19,0.02264600715137068,Cloud
group_1350,19,0.02264600715137068,Cloud
group_1241,19,0.02264600715137068,Cloud
group_1221,19,0.02264600715137068,Cloud
group_561,19,0.02264600715137068,Cloud
group_450,19,0.02264600715137068,Cloud
xerC_2,19,0.02264600715137068,Cloud
group_274,19,0.02264600715137068,Cloud
group_241,19,0.02264600715137068,Cloud
group_240,19,0.02264600715137068,Cloud
group_239,19,0.02264600715137068,Cloud
group_237,19,0.02264600715137068,Cloud
group_233,19,0.02264600715137068,Cloud
group_226,19,0.02264600715137068,Cloud
group_225,19,0.02264600715137068,Cloud
group_216,19,0.02264600715137068,Cloud
group_215,19,0.02264600715137068,Cloud
group_209,19,0.02264600715137068,Cloud
group_208,19,0.02264600715137068,Cloud
group_192,19,0.02264600715137068,Cloud
group_57,19,0.02264600715137068,Cloud
group_19,19,0.02264600715137068,Cloud
group_4508,18,0.021454112038140644,Cloud
group_3519,18,0.021454112038140644,Cloud
nudG_1,18,0.021454112038140644,Cloud
group_3046,18,0.021454112038140644,Cloud
group_2894,18,0.021454112038140644,Cloud
group_2715,18,0.021454112038140644,Cloud
group_2477,18,0.021454112038140644,Cloud
group_1711,18,0.021454112038140644,Cloud
group_1344,18,0.021454112038140644,Cloud
group_1273,18,0.021454112038140644,Cloud
group_1250,18,0.021454112038140644,Cloud
group_1211,18,0.021454112038140644,Cloud
group_1171,18,0.021454112038140644,Cloud
dut_2~~~dut_1,18,0.021454112038140644,Cloud
group_835,18,0.021454112038140644,Cloud
group_829,18,0.021454112038140644,Cloud
group_749,18,0.021454112038140644,Cloud
hin,18,0.021454112038140644,Cloud
group_614,18,0.021454112038140644,Cloud
group_581,18,0.021454112038140644,Cloud
group_499,18,0.021454112038140644,Cloud
group_472,18,0.021454112038140644,Cloud
group_394,18,0.021454112038140644,Cloud
group_341,18,0.021454112038140644,Cloud
ssbB,18,0.021454112038140644,Cloud
group_56,18,0.021454112038140644,Cloud
group_4478,17,0.02026221692491061,Cloud
group_3840,17,0.02026221692491061,Cloud
group_3765,17,0.02026221692491061,Cloud
group_3764,17,0.02026221692491061,Cloud
group_3754,17,0.02026221692491061,Cloud
group_2991,17,0.02026221692491061,Cloud
nagE,17,0.02026221692491061,Cloud
group_2847,17,0.02026221692491061,Cloud
group_2844,17,0.02026221692491061,Cloud
group_2807,17,0.02026221692491061,Cloud
group_2671,17,0.02026221692491061,Cloud
nagB,17,0.02026221692491061,Cloud
group_2613,17,0.02026221692491061,Cloud
group_2360,17,0.02026221692491061,Cloud
group_2359,17,0.02026221692491061,Cloud
group_2225,17,0.02026221692491061,Cloud
group_2083,17,0.02026221692491061,Cloud
nagA,17,0.02026221692491061,Cloud
group_1732,17,0.02026221692491061,Cloud
group_1461,17,0.02026221692491061,Cloud
group_1292,17,0.02026221692491061,Cloud
group_1260,17,0.02026221692491061,Cloud
group_1259,17,0.02026221692491061,Cloud
group_1248,17,0.02026221692491061,Cloud
group_1172,17,0.02026221692491061,Cloud
group_1104,17,0.02026221692491061,Cloud
group_1065,17,0.02026221692491061,Cloud
group_958,17,0.02026221692491061,Cloud
group_929,17,0.02026221692491061,Cloud
group_912,17,0.02026221692491061,Cloud
group_668,17,0.02026221692491061,Cloud
group_592,17,0.02026221692491061,Cloud
group_390,17,0.02026221692491061,Cloud
group_373,17,0.02026221692491061,Cloud
ymfD,17,0.02026221692491061,Cloud
group_309,17,0.02026221692491061,Cloud
group_302,17,0.02026221692491061,Cloud
group_4506,16,0.01907032181168057,Cloud
group_4427,16,0.01907032181168057,Cloud
group_4394,16,0.01907032181168057,Cloud
group_4310,16,0.01907032181168057,Cloud
group_4309,16,0.01907032181168057,Cloud
group_4288,16,0.01907032181168057,Cloud
group_3715,16,0.01907032181168057,Cloud
group_3714,16,0.01907032181168057,Cloud
group_3526,16,0.01907032181168057,Cloud
mdtJ~~~ebrB,16,0.01907032181168057,Cloud
group_3477,16,0.01907032181168057,Cloud
group_3476,16,0.01907032181168057,Cloud
group_3475,16,0.01907032181168057,Cloud
group_3471,16,0.01907032181168057,Cloud
group_3459,16,0.01907032181168057,Cloud
recD2_1~~~recD2,16,0.01907032181168057,Cloud
group_2987,16,0.01907032181168057,Cloud
group_2940,16,0.01907032181168057,Cloud
group_2937,16,0.01907032181168057,Cloud
group_2679,16,0.01907032181168057,Cloud
group_2677,16,0.01907032181168057,Cloud
group_2421,16,0.01907032181168057,Cloud
group_2173,16,0.01907032181168057,Cloud
group_1906,16,0.01907032181168057,Cloud
group_1858,16,0.01907032181168057,Cloud
group_1795,16,0.01907032181168057,Cloud
group_1577,16,0.01907032181168057,Cloud
group_1496,16,0.01907032181168057,Cloud
group_1487,16,0.01907032181168057,Cloud
group_1468,16,0.01907032181168057,Cloud
group_1457,16,0.01907032181168057,Cloud
group_1314,16,0.01907032181168057,Cloud
group_1237,16,0.01907032181168057,Cloud
doc,16,0.01907032181168057,Cloud
lagD,16,0.01907032181168057,Cloud
group_623,16,0.01907032181168057,Cloud
group_603,16,0.01907032181168057,Cloud
group_531,16,0.01907032181168057,Cloud
group_482,16,0.01907032181168057,Cloud
rhaR,16,0.01907032181168057,Cloud
fepC_1,16,0.01907032181168057,Cloud
group_414,16,0.01907032181168057,Cloud
yfmC_1,16,0.01907032181168057,Cloud
yfmC_2,16,0.01907032181168057,Cloud
fepD_1,16,0.01907032181168057,Cloud
yfmC_3,16,0.01907032181168057,Cloud
group_380,16,0.01907032181168057,Cloud
group_337,16,0.01907032181168057,Cloud
group_280,16,0.01907032181168057,Cloud
group_268,16,0.01907032181168057,Cloud
group_266,16,0.01907032181168057,Cloud
group_251,16,0.01907032181168057,Cloud
group_201,16,0.01907032181168057,Cloud
group_188,16,0.01907032181168057,Cloud
atpF_1,16,0.01907032181168057,Cloud
group_4511,15,0.017878426698450536,Cloud
group_4454,15,0.017878426698450536,Cloud
group_4443,15,0.017878426698450536,Cloud
ykoD_2~~~ykoD_1~~~cbiO~~~btuD_8~~~btuD_9,15,0.017878426698450536,Cloud
group_4418,15,0.017878426698450536,Cloud
group_4358,15,0.017878426698450536,Cloud
group_4292,15,0.017878426698450536,Cloud
group_3768,15,0.017878426698450536,Cloud
group_3767,15,0.017878426698450536,Cloud
group_3766,15,0.017878426698450536,Cloud
group_3763,15,0.017878426698450536,Cloud
group_3762,15,0.017878426698450536,Cloud
group_3761,15,0.017878426698450536,Cloud
group_3760,15,0.017878426698450536,Cloud
group_3759,15,0.017878426698450536,Cloud
group_3758,15,0.017878426698450536,Cloud
group_3756,15,0.017878426698450536,Cloud
group_3755,15,0.017878426698450536,Cloud
group_3751,15,0.017878426698450536,Cloud
group_3600,15,0.017878426698450536,Cloud
group_3458,15,0.017878426698450536,Cloud
group_3425,15,0.017878426698450536,Cloud
group_3420,15,0.017878426698450536,Cloud
group_3392,15,0.017878426698450536,Cloud
group_3183,15,0.017878426698450536,Cloud
group_3018,15,0.017878426698450536,Cloud
group_2856,15,0.017878426698450536,Cloud
group_2810,15,0.017878426698450536,Cloud
group_2787,15,0.017878426698450536,Cloud
group_2470,15,0.017878426698450536,Cloud
metQ,15,0.017878426698450536,Cloud
group_1955,15,0.017878426698450536,Cloud
group_1739,15,0.017878426698450536,Cloud
group_1432,15,0.017878426698450536,Cloud
dapE_4,15,0.017878426698450536,Cloud
group_1252,15,0.017878426698450536,Cloud
group_978,15,0.017878426698450536,Cloud
group_768,15,0.017878426698450536,Cloud
irtA,15,0.017878426698450536,Cloud
tetR_2,15,0.017878426698450536,Cloud
group_252,15,0.017878426698450536,Cloud
group_4503,14,0.0166865315852205,Cloud
group_4346,14,0.0166865315852205,Cloud
group_3773,14,0.0166865315852205,Cloud
group_3770,14,0.0166865315852205,Cloud
mdtJ,14,0.0166865315852205,Cloud
betI_3,14,0.0166865315852205,Cloud
group_3303,14,0.0166865315852205,Cloud
group_2902,14,0.0166865315852205,Cloud
group_2626,14,0.0166865315852205,Cloud
group_2496,14,0.0166865315852205,Cloud
group_2447,14,0.0166865315852205,Cloud
group_1873,14,0.0166865315852205,Cloud
group_1644,14,0.0166865315852205,Cloud
group_1566,14,0.0166865315852205,Cloud
group_1528,14,0.0166865315852205,Cloud
group_1307,14,0.0166865315852205,Cloud
group_993,14,0.0166865315852205,Cloud
group_796,14,0.0166865315852205,Cloud
group_789,14,0.0166865315852205,Cloud
group_660,14,0.0166865315852205,Cloud
group_659,14,0.0166865315852205,Cloud
group_658,14,0.0166865315852205,Cloud
group_657,14,0.0166865315852205,Cloud
group_656,14,0.0166865315852205,Cloud
group_599,14,0.0166865315852205,Cloud
group_587,14,0.0166865315852205,Cloud
group_465,14,0.0166865315852205,Cloud
group_351,14,0.0166865315852205,Cloud
group_338,14,0.0166865315852205,Cloud
group_327,14,0.0166865315852205,Cloud
group_213,14,0.0166865315852205,Cloud
group_4363,13,0.015494636471990465,Cloud
group_4343,13,0.015494636471990465,Cloud
group_4323,13,0.015494636471990465,Cloud
